Choose date,City,Customer Name,Customer Segment,Order Date,Order ID,Order Priority,Product Category,Product Container,Product Name,Product Sub-Category,Region,Row ID,Ship Date,Ship Mode,State,Zip Code,Category/Categories,Customer Age,Discount,Number of Records,Order Quantity,Product Base Margin,Profit,Sales,Select Meaure name,Shipping Cost,Unit Price
Aug-12,Durango,Maribeth Dona,Home Office,18-08-2012,2790,High,Office Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,Pens & Art Supplies,West,411,19-08-2012,Express Air,Colorado,81301,Category,42,0.03,1,15,0.59,$8,$330,15,5.53,22.01
Apr-13,Inglewood,Eric Murdock,Home Office,10-04-2013,19296,High,Office Supplies,Wrap Bag,Newell 323,Pens & Art Supplies,West,2667,12-04-2013,Express Air,California,90301,Category,46,0.04,1,43,0.59,-$38,$76,43,1.57,1.68
Jun-14,Midvale,Annie Thurman,Home Office,16-06-2014,36704,High,Office Supplies,Wrap Bag,"Adams ""While You Were Out"" Message Pads",Paper,West,5149,17-06-2014,Express Air,Utah,84047,Category,56,0.07,1,43,0.4,$25,$134,43,1.14,3.14
Jun-14,Santa Clara,Bryan Spruell,Home Office,03-06-2014,37505,Low,Office Supplies,Medium Box,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Appliances,West,5269,05-06-2014,Express Air,California,95051,Category,55,0.03,1,9,0.42,$600,"$2,007",9,11.79,225.04
Oct-15,Kearns,Larry Tron,Home Office,04-10-2015,50849,Low,Office Supplies,Small Box,Xerox 1996,Paper,West,7127,09-10-2015,Express Air,Utah,84118,Category,70,0.04,1,47,0.37,-$249,$307,47,9.17,6.48
Dec-13,San Clemente,Julia Barnett,Home Office,21-12-2013,12612,Low,Office Supplies,Small Box,Avery 496,Labels,West,1759,26-12-2013,Express Air,California,92672,Category,52,0.09,1,49,0.37,$82,$182,49,0.5,3.75
Oct-13,Goodyear,Benjamin Farhat,Home Office,03-10-2013,49764,Low,Office Supplies,Small Pack,Fiskars® Softgrip Scissors,"Scissors, Rulers and Trimmers",West,6962,07-10-2013,Express Air,Arizona,85338,Category,50,0.07,1,37,0.57,$17,$395,37,3.37,10.98
Feb-13,Englewood,Greg Matthias,Home Office,10-02-2013,47329,Low,Office Supplies,Wrap Bag,Newell 309,Pens & Art Supplies,West,6654,15-02-2013,Express Air,Colorado,80112,Category,46,0.09,1,2,0.55,-$14,$27,2,2.36,11.55
Apr-14,Butte,Lisa Ryan,Home Office,20-04-2014,48354,Medium,Office Supplies,Small Box,Xerox 194,Paper,West,6788,21-04-2014,Express Air,Montana,59750,Category,54,0.03,1,25,0.37,$406,"$1,387",25,14.3,55.48
Apr-14,Broomfield,Eva Jacobs,Home Office,04-04-2014,38212,Medium,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,West,5373,05-04-2014,Express Air,Colorado,80020,Category,54,0.09,1,24,0.39,$55,$124,24,0.49,4.98
Dec-15,Bozeman,Laurel Workman,Home Office,11-12-2015,46048,Medium,Office Supplies,Small Pack,"Acme® 8"" Straight Scissors","Scissors, Rulers and Trimmers",West,6466,13-12-2015,Express Air,Montana,59715,Category,78,0.05,1,10,0.6,$1,$136,10,3.14,12.98
Jun-15,Spanish Fork,Emily Grady,Home Office,13-06-2015,9573,Medium,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Paper,West,1306,14-06-2015,Express Air,Utah,84660,Category,66,0.01,1,21,0.39,$60,$146,21,1.02,6.35
Apr-15,Goodyear,Benjamin Farhat,Home Office,15-04-2015,20615,Medium,Office Supplies,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",Paper,West,2859,16-04-2015,Express Air,Arizona,85338,Category,64,0.02,1,29,0.36,$5,$151,29,3.01,4.76
Dec-15,Los Gatos,Brad Thomas,Home Office,27-12-2015,29505,Medium,Office Supplies,Wrap Bag,Newell 326,Pens & Art Supplies,West,4159,28-12-2015,Express Air,California,95032,Category,86,0.02,1,22,0.56,$5,$45,22,0.7,1.76
Dec-13,Tigard,Claire Good,Home Office,26-12-2013,30757,Medium,Office Supplies,Wrap Bag,Avery Hi-Liter® Fluorescent Desk Style Markers,Pens & Art Supplies,West,4316,26-12-2013,Express Air,Oregon,97224,Category,52,0.08,1,5,0.48,$2,$21,5,0.85,3.38
Sep-12,Carlsbad,Karl Brown,Home Office,19-09-2012,8320,Not Specified,Office Supplies,Small Box,Xerox 23,Paper,West,1141,21-09-2012,Express Air,California,92008,Category,43,0.06,1,22,0.37,-$28,$150,22,5.14,6.48
Dec-15,Meridian,Sung Chung,Home Office,10-12-2015,10982,Not Specified,Office Supplies,Wrap Bag,OIC Thumb-Tacks,Rubber Bands,West,1524,12-12-2015,Express Air,Idaho,83642,Category,77,0,1,14,0.38,$3,$21,14,0.7,1.14
Dec-12,Waukesha,Todd Boyes,Small Business,13-12-2012,7845,Critical,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Binders and Binder Accessories,Central,1062,13-12-2012,Express Air,Wisconsin,53186,Category,44,0.06,1,22,0.36,-$63,$119,22,5.68,4.91
Apr-15,Park Ridge,Cari Schnelling,Small Business,22-04-2015,59395,Critical,Office Supplies,Small Box,Xerox 1885,Paper,Central,8314,24-04-2015,Express Air,Illinois,60068,Category,64,0.06,1,20,0.37,$367,$963,20,7.23,48.04
Sep-14,Kankakee,Nicole Hansen,Small Business,29-09-2014,8419,Critical,Office Supplies,Small Box,Xerox 1936,Paper,Central,1156,01-10-2014,Express Air,Illinois,60901,Category,58,0.07,1,19,0.38,$70,$368,19,5.97,19.98
Dec-12,Waukesha,Todd Boyes,Small Business,13-12-2012,7845,Critical,Office Supplies,Small Box,Xerox 1916,Paper,Central,1063,14-12-2012,Express Air,Wisconsin,53186,Category,44,0.07,1,45,0.35,"$1,013","$2,145",45,5.86,48.94
Feb-15,Port Arthur,Alan Hwang,Small Business,23-02-2015,9281,Critical,Office Supplies,Small Box,Xerox 1930,Paper,Central,1277,25-02-2015,Express Air,Texas,77642,Category,62,0.08,1,31,0.36,-$97,$200,31,6.81,6.48
Oct-13,Lake In The Hills,Nicole Hansen,Small Business,15-10-2013,31492,Critical,Office Supplies,Small Box,Acco Perma® 2700 Stacking Storage Drawers,Storage & Organization,Central,4412,18-10-2013,Express Air,Illinois,60102,Category,50,0.09,1,34,0.7,-$21,$972,34,6.64,29.74
Sep-15,Pittsburg,Dennis Bolton,Small Business,21-09-2015,55170,Critical,Office Supplies,Small Pack,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Pens & Art Supplies,Central,7694,23-09-2015,Express Air,Kansas,66762,Category,69,0.04,1,22,0.58,$138,$985,22,8.99,43.98
Mar-13,Corpus Christi,Anemone Ratner,Small Business,09-03-2013,43367,Critical,Office Supplies,Small Pack,Acme® Elite Stainless Steel Scissors,"Scissors, Rulers and Trimmers",Central,6127,10-03-2013,Express Air,Texas,78415,Category,46,0.04,1,16,0.59,$2,$139,16,2.64,8.34
Jun-13,Leawood,Sonia Sunley,Small Business,15-06-2013,59712,Critical,Office Supplies,Wrap Bag,Staples Metal Binder Clips,Rubber Bands,Central,8357,17-06-2013,Express Air,Kansas,66209,Category,47,0.09,1,25,0.39,$17,$68,25,0.8,2.62
Apr-14,Abilene,Cynthia Arntzen,Small Business,09-04-2014,30820,Critical,Office Supplies,Wrap Bag,Newell 327,Pens & Art Supplies,Central,4326,10-04-2014,Express Air,Texas,79605,Category,54,0.1,1,21,0.58,-$7,$48,21,1.12,2.21
Feb-14,Mesquite,Jesus Ocampo,Small Business,18-02-2014,40386,High,Office Supplies,Small Box,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Labels,Central,5708,20-02-2014,Express Air,Texas,75150,Category,53,0,1,28,0.36,"$1,704","$2,905",28,0.49,98.31
Jan-13,Olathe,Anna Andreadi,Small Business,05-01-2013,5504,High,Office Supplies,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),Paper,Central,767,07-01-2013,Express Air,Kansas,66062,Category,45,0.06,1,6,0.36,-$20,$50,6,7.64,5.78
May-14,Wausau,Todd Boyes,Small Business,26-05-2014,31751,High,Office Supplies,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,Central,4455,28-05-2014,Express Air,Wisconsin,54401,Category,55,0.1,1,31,0.38,-$10,$413,31,7.27,14.27
Feb-14,Appleton,Lena Radford,Small Business,20-02-2014,7462,High,Office Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,Pens & Art Supplies,Central,1027,21-02-2014,Express Air,Wisconsin,54915,Category,53,0.07,1,3,0.59,-$27,$73,3,5.53,22.01
Apr-15,Prairie Village,Daniel Lacy,Small Business,14-04-2015,59905,High,Office Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,Central,8384,15-04-2015,Express Air,Kansas,66202,Category,64,0.01,1,5,0.44,$3,$27,5,1.2,4.26
Aug-15,Saint Joseph,Christina Vanderzanden,Small Business,05-08-2015,59909,Low,Office Supplies,Small Box,Staples File Caddy,Storage & Organization,Central,8387,12-08-2015,Express Air,MO,64506,Category,67,0.09,1,46,0.57,-$188,$412,46,7.28,9.38
Jul-15,Oak Creek,Sean Miller,Small Business,29-07-2015,5699,Low,Office Supplies,Small Box,Super Decoflex Portable Personal File,Storage & Organization,Central,798,03-08-2015,Express Air,Wisconsin,53154,Category,67,0.09,1,41,0.57,-$121,$574,41,7.69,14.98
Oct-13,Peoria,Chad Cunningham,Small Business,20-10-2013,32193,Low,Office Supplies,Small Box,HP Office Paper (20Lb. and 87 Bright),Paper,Central,4524,22-10-2013,Express Air,Illinois,61604,Category,50,0.1,1,4,0.37,-$10,$41,4,6.93,6.68
May-14,Hastings,Jason Gross,Small Business,14-05-2014,39590,Low,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,Central,5585,21-05-2014,Express Air,Nebraska,68901,Category,55,0,1,9,0.36,-$13,$79,9,5.83,7.64
Feb-15,Newton,Christina Vanderzanden,Small Business,24-02-2015,11776,Low,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,Central,1626,24-02-2015,Express Air,Iowa,50208,Category,62,0.04,1,40,0.81,-$14,$57,40,0.7,1.26
Oct-14,Peoria,Chad Cunningham,Small Business,22-10-2014,20160,Low,Office Supplies,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Paper,Central,2796,24-10-2014,Express Air,Illinois,61604,Category,58,0.08,1,42,0.38,$175,$435,42,1.79,10.31
Jun-13,Highland Park,Muhammed MacIntyre,Small Business,08-06-2013,36646,Medium,Office Supplies,Large Box,Tennsco Industrial Shelving,Storage & Organization,Central,5139,09-06-2013,Express Air,Illinois,60035,Category,47,0.04,1,24,0.83,-$744,"$1,168",24,35,48.91
Jul-15,Mankato,Roland Black,Small Business,10-07-2015,53600,Medium,Office Supplies,Small Box,Wilson Jones Impact Binders,Binders and Binder Accessories,Central,7509,11-07-2015,Express Air,Minnesota,56001,Category,66,0.03,1,8,0.36,-$18,$56,8,5.74,5.18
Feb-13,Quincy,Claudia Miner,Small Business,26-02-2013,37541,Medium,Office Supplies,Small Box,Xerox 1882,Paper,Central,5276,27-02-2013,Express Air,Illinois,62301,Category,46,0.08,1,10,0.36,$98,$551,10,13.88,55.98
Dec-13,Bloomington,Carlos Soltero,Small Business,30-12-2013,36293,Medium,Office Supplies,Small Box,Xerox 220,Paper,Central,5092,14-01-2014,Express Air,Indiana,47401,Category,52,0.09,1,25,0.37,-$95,$165,25,7.49,6.48
Jun-14,Jackson,Philisse Overcash,Small Business,22-06-2014,51462,Medium,Office Supplies,Small Pack,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Pens & Art Supplies,Central,7210,24-06-2014,Express Air,Michigan,49201,Category,56,0.08,1,15,0.57,-$14,$418,15,8.99,28.15
Jul-12,Vernon Hills,Bryan Mills,Small Business,13-07-2012,41696,Not Specified,Office Supplies,Large Box,Hoover Portapower™ Portable Vacuum,Appliances,Central,5877,15-07-2012,Express Air,Illinois,60061,Category,41,0.03,1,45,0.6,"-$2,089",$237,45,49,4.48
May-14,Bellevue,Adam Bellavance,Small Business,31-05-2014,50533,Not Specified,Office Supplies,Large Box,Space Solutions Commercial Steel Shelving,Storage & Organization,Central,7082,02-06-2014,Express Air,Nebraska,68005,Category,55,0.06,1,32,0.8,-$930,"$1,975",32,35,64.65
Feb-13,Rock Island,Claudia Miner,Small Business,02-02-2013,43781,Not Specified,Office Supplies,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders and Binder Accessories,Central,6177,03-02-2013,Express Air,Illinois,61201,Category,45,0.02,1,21,0.36,$393,$917,21,2.99,40.98
Apr-14,Highland Park,Muhammed MacIntyre,Small Business,10-04-2014,13795,Not Specified,Office Supplies,Small Box,Xerox 188,Paper,Central,1929,13-04-2014,Express Air,Illinois,60035,Category,54,0.05,1,23,0.36,$43,$275,23,5.01,11.34
Jul-13,Ferguson,Hallie Redmond,Small Business,22-07-2013,16165,Not Specified,Office Supplies,Small Box,Fellowes Staxonsteel® Drawer Files,Storage & Organization,Central,2244,22-07-2013,Express Air,MO,63135,Category,48,0.09,1,19,0.71,$183,"$3,555",19,19.99,193.17
Dec-13,Norfolk,Brad Eason,Small Business,12-12-2013,35908,Not Specified,Office Supplies,Small Box,Portable Personal File Box,Storage & Organization,Central,5038,13-12-2013,Express Air,Nebraska,68701,Category,51,0.1,1,45,0.58,-$30,$529,45,4.81,12.21
Jul-15,Perry Hall,Barry Gonzalez,Small Business,22-07-2015,29764,Critical,Office Supplies,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders and Binder Accessories,East,4189,23-07-2015,Express Air,Maryland,21128,Category,67,0,1,10,0.39,-$9,$165,10,8.4,15.01
Dec-12,Toledo,Steve Nguyen,Small Business,10-12-2012,48483,Critical,Office Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",Pens & Art Supplies,East,6807,11-12-2012,Express Air,Ohio,43615,Category,44,0,1,18,0.38,$10,$48,18,1,2.21
Sep-14,Port Chester,Theresa Swint,Small Business,19-09-2014,18852,High,Office Supplies,Small Box,Xerox 1936,Paper,East,2610,21-09-2014,Express Air,New York,10573,Category,57,0.01,1,17,0.38,$81,$351,17,5.97,19.98
Sep-15,Scotch Plains,Peter McVee,Small Business,15-09-2015,32640,High,Office Supplies,Small Box,Xerox 1881,Paper,East,4588,17-09-2015,Express Air,New Jersey,7076,Category,68,0.04,1,12,0.38,$4,$162,12,6.47,12.28
Oct-14,Hermitage,Steven Roelle,Small Business,20-10-2014,37891,High,Office Supplies,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",Rubber Bands,East,5331,22-10-2014,Express Air,Pennsylvania,16148,Category,58,0.06,1,21,0.83,-$9,$44,21,0.7,1.98
Aug-14,Dover,Bobby Elias,Small Business,24-08-2014,55202,Low,Office Supplies,Large Box,Safco Industrial Wire Shelving,Storage & Organization,East,7700,26-08-2014,Express Air,New Hampshire,3820,Category,57,0.07,1,33,,-$851,"$3,094",33,35,95.99
Jul-14,Madison,Fred McMath,Small Business,15-07-2014,8513,Low,Office Supplies,Small Box,"Acco Six-Outlet Power Strip, 4' Cord Length",Appliances,East,1166,22-07-2014,Express Air,New Jersey,7940,Category,56,0,1,8,0.59,-$9,$85,8,4.5,8.62
Nov-12,Allentown,Clytie Kelty,Small Business,17-11-2012,21445,Low,Office Supplies,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Appliances,East,2967,21-11-2012,Express Air,Pennsylvania,18103,Category,44,0.02,1,14,0.6,-$64,$75,14,6.89,4.06
Sep-13,Seymour,Fred McMath,Small Business,17-09-2013,36005,Low,Office Supplies,Small Box,Super Decoflex Portable Personal File,Storage & Organization,East,5052,21-09-2013,Express Air,Connecticut,6478,Category,50,0.05,1,1,0.57,-$17,$30,1,7.69,14.98
May-13,Cherry Hill,Michael Oakman,Small Business,13-05-2013,47012,Low,Office Supplies,Small Pack,Berol Giant Pencil Sharpener,Pens & Art Supplies,East,6608,17-05-2013,Express Air,New Jersey,8002,Category,47,0.08,1,35,0.56,-$97,$584,35,8.99,16.99
Jun-14,Bangor,Raymond Fair,Small Business,05-06-2014,7367,Low,Office Supplies,Wrap Bag,"Wirebound Message Book, 4 per Page",Paper,East,1009,10-06-2014,Express Air,Maine,4401,Category,55,0.05,1,48,0.36,$120,$270,48,0.95,5.43
Aug-14,West Scarborough,Alan Shonely,Small Business,12-08-2014,6465,Low,Office Supplies,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,East,900,19-08-2014,Express Air,Maine,4070,Category,56,0.06,1,36,0.39,$58,$240,36,2,6.88
Aug-14,Bangor,Michael Oakman,Small Business,21-08-2014,45381,Medium,Office Supplies,Small Box,Binder Posts,Binders and Binder Accessories,East,6389,22-08-2014,Express Air,Maine,4401,Category,57,0.03,1,26,0.39,-$41,$164,26,5.01,5.74
May-13,Derry,Anthony Garverick,Small Business,12-05-2013,47842,Medium,Office Supplies,Small Box,Xerox 1953,Paper,East,6713,12-05-2013,Express Air,New Hampshire,3038,Category,47,0.06,1,50,0.4,-$151,$230,50,5.74,4.28
Jul-15,Mansfield,Kean Nguyen,Small Business,25-07-2015,30727,Medium,Office Supplies,Small Box,Fellowes 8 Outlet Superior Workstation Surge Protector,Appliances,East,4314,27-07-2015,Express Air,Ohio,44903,Category,67,0.07,1,28,0.56,$303,"$1,166",28,4.5,41.71
May-14,Plymouth,Sara Luxemburg,Small Business,27-05-2014,56515,Medium,Office Supplies,Small Box,Avery 51,Labels,East,7902,28-05-2014,Express Air,MA,2345,Category,55,0.08,1,18,0.39,$61,$127,18,0.5,6.3
Sep-12,Commack,Dennis Kane,Small Business,29-09-2012,44775,Medium,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,East,6325,30-09-2012,Express Air,New York,11725,Category,43,0.07,1,29,0.47,$30,$209,29,2.35,7.08
Jul-15,Hingham,Mark Haberlin,Small Business,02-07-2015,55938,Not Specified,Office Supplies,Large Box,Safco Industrial Wire Shelving,Storage & Organization,East,7826,03-07-2015,Express Air,MA,2018,Category,66,0.05,1,18,,-$469,"$1,770",18,35,95.99
Jan-15,Port Chester,Dionis Lloyd,Small Business,08-01-2015,26818,Not Specified,Office Supplies,Small Box,Staples 6 Outlet Surge,Appliances,East,3755,10-01-2015,Express Air,New York,10573,Category,60,0.01,1,5,0.58,-$5,$78,5,4.98,11.97
Apr-15,Allentown,Clytie Kelty,Small Business,28-04-2015,26982,Not Specified,Office Supplies,Small Box,Xerox 194,Paper,East,3789,29-04-2015,Express Air,Pennsylvania,18103,Category,64,0.05,1,37,0.37,$585,"$1,985",37,14.3,55.48
Jun-13,Lindenhurst,Mathew Reese,Small Business,30-06-2013,56288,Not Specified,Office Supplies,Small Box,Park Ridge™ Embossed Executive Business Envelopes,Envelopes,East,7869,02-07-2013,Express Air,New York,11757,Category,48,0.07,1,39,0.38,$269,$585,39,1.39,15.57
Mar-14,Berea,Lena Radford,Small Business,08-03-2014,49797,Not Specified,Office Supplies,Small Box,Xerox 217,Paper,East,6967,09-03-2014,Express Air,Ohio,44017,Category,53,0.07,1,26,0.37,-$117,$172,26,8.19,6.48
Dec-14,Saugus,Erica Hernandez,Small Business,21-12-2014,15009,Not Specified,Office Supplies,Small Box,Staples #10 Colored Envelopes,Envelopes,East,2100,22-12-2014,Express Air,MA,1906,Category,60,0.08,1,28,0.38,$61,$229,28,2.5,7.78
Jul-15,Clifton,Mark Haberlin,Small Business,02-07-2015,55938,Not Specified,Office Supplies,Small Box,Xerox 1936,Paper,East,7825,03-07-2015,Express Air,New Jersey,7011,Category,66,0.08,1,42,0.38,$193,$802,42,5.97,19.98
Jul-12,Kent,John Lucas,Small Business,21-07-2012,48961,Not Specified,Office Supplies,Small Box,Super Decoflex Portable Personal File,Storage & Organization,East,6872,23-07-2012,Express Air,Ohio,44240,Category,41,0.1,1,25,0.57,-$77,$359,25,7.69,14.98
Dec-14,Old Bridge,Erica Hernandez,Small Business,21-12-2014,15009,Not Specified,Office Supplies,Small Pack,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Pens & Art Supplies,East,2099,23-12-2014,Express Air,New Jersey,8857,Category,60,0.09,1,46,0.57,-$8,"$1,200",46,8.99,28.15
Jul-12,Altoona,Darrin Martin,Small Business,27-07-2012,9606,Not Specified,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,East,1312,29-07-2012,Express Air,Pennsylvania,16602,Category,41,0.07,1,37,0.36,$37,$192,37,2.04,5.18
Jan-13,Concord,Dennis Pardue,Small Business,02-01-2013,38215,Critical,Office Supplies,Small Box,Multicolor Computer Printout Paper,Paper,South,5377,04-01-2013,Express Air,North Carolina,28027,Category,45,0.09,1,38,0.37,"$1,233","$3,677",38,19.99,104.85
Aug-15,Smyrna,Cynthia Arntzen,Small Business,29-08-2015,13575,Critical,Office Supplies,Small Box,Xerox 217,Paper,South,1892,01-09-2015,Express Air,Tennessee,37167,Category,68,0.09,1,15,0.37,-$66,$106,15,8.19,6.48
Oct-15,Colonial Heights,Anemone Ratner,Small Business,04-10-2015,15651,Critical,Office Supplies,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Appliances,South,2173,07-10-2015,Express Air,Virginia,23834,Category,70,0.1,1,40,0.57,$549,"$2,183",40,3.5,60.22
Jul-12,Decatur,Ionia McGrath,Small Business,09-07-2012,49830,Critical,Office Supplies,Small Pack,"Boston School Pro Electric Pencil Sharpener, 1670",Pens & Art Supplies,South,6974,11-07-2012,Express Air,Alabama,35601,Category,41,0.03,1,16,0.58,$26,$520,16,8.99,30.98
Dec-13,Dalton,Randy Bradley,Small Business,29-12-2013,23399,High,Office Supplies,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",Storage & Organization,South,3275,29-12-2013,Express Air,Georgia,30721,Category,52,0.01,1,14,0.59,$8,$209,14,4.51,13.48
Sep-14,Deerfield Beach,Jamie Frazer,Small Business,19-09-2014,26787,High,Office Supplies,Small Box,Xerox 1937,Paper,South,3752,21-09-2014,Express Air,Florida,33441,Category,57,0.08,1,25,0.37,$435,"$1,120",25,5.79,48.04
Nov-13,Dalton,Randy Bradley,Small Business,09-11-2013,5059,High,Office Supplies,Small Box,Wilson Jones Custom Binder Spines & Labels,Binders and Binder Accessories,South,712,11-11-2013,Express Air,Georgia,30721,Category,51,0.1,1,5,0.36,-$19,$41,5,7.46,5.44
May-15,Smyrna,Neoma Murray,Small Business,28-05-2015,34757,High,Office Supplies,Small Box,Xerox 1894,Paper,South,4887,30-05-2015,Express Air,Georgia,30080,Category,65,0.1,1,40,0.37,-$107,$251,40,6.22,6.48
